flow_info: forward_iat_total, backward_iat_std, backward_iat_max, total_fhlen, total_bhlen, backward_iat_min, forward_iat_min, fpkts_per_second, flow_iat_min, forward_packet_length_mean, forward_iat_std, flow_iat_total, flow_syn, flow_fin, forward_iat_max, flow_iat_max, forward_packet_length_min, total_backward_packets, flow_iat_mean, flow_ece, flow_protocol, flow_iat_std, bpkts_per_second, backward_packet_length_mean, backward_iat_mean, total_length_of_forward_packets, flow_cwr, flow_packets_per_second, forward_iat_mean, flow_urg, total_length_of_backward_packets, flow_rst, total_forward_packets, forward_packet_length_max, flow_ack, forward_packet_length_std, backward_iat_total, backward_packet_length_max, flow_psh, backward_packet_length_std, backward_packet_length_min: serial: start_time, end_time: attack_label: infection_label: reconnaissance_label: attack_labeled: infection_labeled: reconnaissance_labeled: benign_probability: attack_probability: infection_probability: reconnaissance_probability
127.0.0.1/9020-127.0.0.2/9784: 0.06814050674438477, 0.0, 0.00081634521484375, 135, 2241, 0.00048232078552246094, 2.8371810913085938e-05, 83.0, 2.8371810913085938e-05, 1454.0, 0.0, 0.07251429557800293, 0, 0, 0.0016140937805175781, 0.0016140937805175781, 1454, 5, 0.0, 0, 6, 0.0, 5.0, 66.0, 0.0, 120682, 0, 88.0, 0.0, 0, 330, 0, 83, 1454, 88, 0.0, 0.002313852310180664, 66, 0, 0.0, 66: 1: 1674497183.6, 1674497184.6: 0: 0: 0: 0: 0: 0: 0.4753668864186717: 0.17487770452710943: 0.17487770452710943: 0.17487770452710943
127.0.0.1/9020-127.0.0.2/9784: 3.579836845397949, 0.02, 0.041577816009521484, 135, 4428, 1.6689300537109375e-05, 2.4318695068359375e-05, 164.0, 2.4318695068359375e-05, 1454.0975609756097, 0.02, 3.626128911972046, 0, 0, 0.04360818862915039, 0.04360818862915039, 1454, 5, 0.02, 0, 6, 0.02, 5.0, 66.0, 0.01, 238472, 0, 169.0, 0.02, 0, 330, 0, 164, 1458, 169, 0.62, 0.041962385177612305, 66, 0, 0.0, 66: 2: 1674497183.6, 1674497184.6: 0: 0: 0: 0: 0: 0: 0.4753668864186717: 0.17487770452710946: 0.17487770452710946: 0.17487770452710946
127.0.0.1/9020-127.0.0.2/9784: 3.5758728981018066, 0.02, 0.041561126708984375, 108, 4401, 1.71661376953125e-05, 2.193450927734375e-05, 163.0, 2.193450927734375e-05, 1454.0981595092026, 0.02, 3.621201753616333, 0, 0, 0.04358386993408203, 0.04358386993408203, 1454, 4, 0.02, 0, 6, 0.02, 4.0, 66.0, 0.01, 237018, 0, 167.0, 0.02, 0, 264, 0, 163, 1458, 167, 0.62, 0.04189562797546387, 66, 0, 0.0, 66: 3: 1674497183.6, 1674497184.6: 0: 0: 0: 0: 0: 0: 0.4753668864186717: 0.17487770452710946: 0.17487770452710946: 0.17487770452710946
127.0.0.1/9020-127.0.0.2/9784: 10.413037061691284, 0.03, 0.08178186416625977, 486, 6615, 0.0003001689910888672, 1.811981201171875e-05, 245.0, 1.811981201171875e-05, 1454.0653061224489, 0.03, 11.695130348205566, 0, 0, 0.08324694633483887, 0.08324694633483887, 1454, 18, 0.04, 0, 6, 0.03, 18.0, 66.0, 0.07, 356246, 0, 263.0, 0.04, 0, 1188, 0, 245, 1458, 263, 0.51, 1.2667295932769775, 66, 0, 0.0, 66: 4: 1674497183.7, 1674497184.7: 0: 0: 0: 0: 0: 0: 0.47536688641867136: 0.17487770452710946: 0.17487770452710946: 0.1748777045271096
127.0.0.1/9020-127.0.0.2/9784: 10.408615827560425, 0.02, 0.0814816951751709, 459, 6588, 0.041243791580200195, 1.7404556274414062e-05, 244.0, 1.7404556274414062e-05, 1454.0655737704917, 0.03, 11.689547538757324, 0, 0, 0.08322882652282715, 0.08322882652282715, 1454, 17, 0.04, 0, 6, 0.03, 17.0, 66.0, 0.07, 354792, 0, 261.0, 0.04, 0, 1122, 0, 244, 1458, 261, 0.51, 1.2616267204284668, 66, 0, 0.0, 66: 5: 1674497183.7, 1674497184.7: 0: 0: 0: 0: 0: 0: 0.47536688641867136: 0.17487770452710946: 0.17487770452710946: 0.1748777045271096
127.0.0.1/9020-127.0.0.2/9784: 21.43755841255188, 0.02, 0.0866398811340332, 513, 8883, 0.03998160362243652, 1.9073486328125e-05, 329.0, 1.9073486328125e-05, 1446.4802431610942, 0.05, 23.102267742156982, 0, 0, 0.12912917137145996, 0.12912917137145996, 209, 19, 0.07, 0, 6, 0.05, 19.0, 66.0, 0.05, 475892, 0, 348.0, 0.07, 0, 1254, 0, 329, 1458, 348, 96.78, 0.8598318099975586, 66, 2, 0.0, 66: 6: 1674497183.7, 1674497184.7: 0: 0: 0: 0: 0: 0: 0.4753668662175068: 0.17487771645221895: 0.17487770771957625: 0.17487770961069796
127.0.0.1/9020-127.0.0.2/9784: 21.431302309036255, 0.02, 0.04665827751159668, 486, 8856, 1.621246337890625e-05, 1.8358230590820312e-05, 328.0, 1.8358230590820312e-05, 1446.4573170731708, 0.05, 23.053306341171265, 0, 0, 0.12911009788513184, 0.12911009788513184, 209, 18, 0.07, 0, 6, 0.05, 18.0, 66.0, 0.01, 474438, 0, 346.0, 0.07, 0, 1188, 0, 328, 1458, 346, 96.93, 0.14016294479370117, 66, 2, 0.0, 66: 7: 1674497183.7, 1674497184.7: 0: 0: 0: 0: 0: 0: 0.47536686102266484: 0.1748777193421273: 0.17487770854051599: 0.1748777110946918
127.0.0.1/9020-127.0.0.2/9784: 30.07843255996704, 0.06, 0.12480974197387695, 810, 9963, 1.5974044799804688e-05, 1.6450881958007812e-05, 369.0, 1.6450881958007812e-05, 1411.4742547425474, 0.06, 34.30045199394226, 0, 0, 0.20686817169189453, 0.20713210105895996, 96, 30, 0.09, 0, 6, 0.06, 30.0, 66.0, 0.06, 520834, 0, 399.0, 0.08, 0, 1980, 0, 369, 1458, 399, 231.06, 1.7523486614227295, 66, 15, 0.0, 66: 8: 1674497183.8, 1674497184.8: 0: 0: 0: 0: 0: 0: 0.475366885143718: 0.17487770532233932: 0.17487770473191866: 0.174877704802024
127.0.0.3/80-127.0.0.4/3167: 0.0413053035736084, -1, -1, 0, 1377, 99999, 6.508827209472656e-05, 51.0, 6.508827209472656e-05, 1417.5294117647059, 0.0, 0.0413053035736084, 0, 0, 0.0013580322265625, 0.0013580322265625, 66, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 72294, 0, 51.0, 0.0, 0, 0, 0, 51, 1514, 51, 251.98, 0, -1, 8, -1, -1: 9: 1674497183.8, 1674497184.8: 0: 0: 0: 0: 0: 0: 0.4753666033386418: 0.1748777492622544: 0.1748777492622544: 0.17487789813684934
127.0.0.8/5752-127.0.0.1/23: 0, -1, -1, 0, 24, 99999, 99999, 1.0, 99999, 54.0, 0.0, 0, 0, 0, -1, -1, 54, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 54, 0, 1.0, 0.0, 0, 0, 0, 1, 54, 1, 0.0, 0, -1, 0, -1, -1: 10: 1674497183.8, 1674497184.8: 0: 1: 0: 0: 0: 0: 0.1685463509672886: 0.21588590506893188: 0.4485354682792536: 0.1670322756845259
127.0.0.8/5753-127.0.0.1/23: 0, -1, -1, 0, 24, 99999, 99999, 1.0, 99999, 54.0, 0.0, 0, 0, 0, -1, -1, 54, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 54, 0, 1.0, 0.0, 0, 0, 0, 1, 54, 1, 0.0, 0, -1, 0, -1, -1: 11: 1674497183.8, 1674497184.8: 0: 1: 0: 0: 0: 0: 0.1685463509672886: 0.21588590506893188: 0.4485354682792536: 0.1670322756845259
127.0.0.1/9020-127.0.0.2/9784: 30.072378635406494, 0.06, 0.12479376792907715, 783, 9936, 1.5497207641601562e-05, 1.8835067749023438e-05, 368.0, 1.8835067749023438e-05, 1411.358695652174, 0.06, 34.21159863471985, 0, 0, 0.20685172080993652, 0.20711565017700195, 96, 29, 0.09, 0, 6, 0.06, 29.0, 66.0, 0.06, 519380, 0, 397.0, 0.08, 0, 1914, 0, 368, 1458, 397, 231.37, 1.7518854141235352, 66, 15, 0.0, 66: 12: 1674497183.8, 1674497184.8: 0: 0: 0: 0: 0: 0: 0.4753668849995267: 0.1748777054140222: 0.1748777047546445: 0.17487770483180665
127.0.0.3/80-127.0.0.4/3167: 0.03805088996887207, -1, -1, 0, 1350, 99999, 1.8358230590820312e-05, 50.0, 1.8358230590820312e-05, 1444.56, 0.0, 0.03805088996887207, 0, 0, 0.0012929439544677734, 0.0012929439544677734, 1018, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 72228, 0, 50.0, 0.0, 0, 0, 0, 50, 1514, 50, 165.83, 0, -1, 8, -1, -1: 13: 1674497183.8, 1674497184.8: 0: 0: 0: 0: 0: 0: 0.4753668864186716: 0.17487770452710943: 0.17487770452710943: 0.1748777045271095
127.0.0.1/9020-127.0.0.2/9784: 30.065466165542603, 0.06, 0.12477827072143555, 756, 9909, 1.5020370483398438e-05, 1.7404556274414062e-05, 367.0, 1.7404556274414062e-05, 1411.2425068119892, 0.06, 34.12183690071106, 0, 0, 0.2068328857421875, 0.20709681510925293, 96, 28, 0.09, 0, 6, 0.06, 28.0, 66.0, 0.06, 517926, 0, 395.0, 0.08, 0, 1848, 0, 367, 1458, 395, 231.67, 1.7514514923095703, 66, 15, 0.0, 66: 14: 1674497183.9, 1674497184.9: 0: 0: 0: 0: 0: 0: 0.4753668848426704: 0.17487770551372173: 0.17487770477936804: 0.17487770486423976
127.0.0.3/80-127.0.0.4/3167: 0.037151336669921875, -1, -1, 0, 1323, 99999, 1.5974044799804688e-05, 49.0, 1.5974044799804688e-05, 1443.142857142857, 0.0, 0.037151336669921875, 0, 0, 0.0012745857238769531, 0.0012745857238769531, 1018, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 70714, 0, 49.0, 0.0, 0, 0, 0, 49, 1514, 49, 167.21, 0, -1, 8, -1, -1: 15: 1674497183.9, 1674497184.9: 0: 0: 0: 0: 0: 0: 0.4753668864186716: 0.17487770452710943: 0.17487770452710943: 0.1748777045271095
127.0.0.1/9020-127.0.0.2/9784: 30.059096097946167, 0.06, 0.12476325035095215, 729, 9882, 1.4781951904296875e-05, 1.621246337890625e-05, 366.0, 1.621246337890625e-05, 1411.1256830601094, 0.06, 34.0326783657074, 0, 0, 0.20681548118591309, 0.20707941055297852, 96, 27, 0.09, 0, 6, 0.06, 27.0, 66.0, 0.06, 516472, 0, 393.0, 0.08, 0, 1782, 0, 366, 1458, 393, 231.97, 1.7510459423065186, 66, 15, 0.0, 66: 16: 1674497183.9, 1674497184.9: 0: 0: 0: 0: 0: 0: 0.47536688466959043: 0.17487770562382768: 0.17487770480665082: 0.17487770489993107
127.0.0.3/80-127.0.0.4/3167: 0.03638458251953125, -1, -1, 0, 1296, 99999, 3.2901763916015625e-05, 48.0, 3.2901763916015625e-05, 1441.6666666666667, 0.0, 0.03638458251953125, 0, 0, 0.0012586116790771484, 0.0012586116790771484, 1018, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 69200, 0, 48.0, 0.0, 0, 0, 0, 48, 1514, 48, 168.63, 0, -1, 8, -1, -1: 17: 1674497183.9, 1674497184.9: 0: 0: 0: 0: 0: 0: 0.4753668864186716: 0.17487770452710943: 0.17487770452710943: 0.1748777045271095
127.0.0.1/9020-127.0.0.2/9784: 30.053178548812866, 0.06, 0.12474846839904785, 702, 9855, 5.53131103515625e-05, 1.6927719116210938e-05, 365.0, 1.6927719116210938e-05, 1411.0082191780823, 0.06, 33.94402313232422, 0, 0, 0.20679926872253418, 0.2070631980895996, 96, 26, 0.09, 0, 6, 0.06, 26.0, 66.0, 0.07, 515018, 0, 391.0, 0.08, 0, 1716, 0, 365, 1458, 391, 232.28, 1.7506616115570068, 66, 15, 0.0, 66: 18: 1674497184.0, 1674497185.0: 0: 0: 0: 0: 0: 0: 0.4753668845307243: 0.17487770571420244: 0.17487770482844234: 0.17487770492663096
127.0.0.3/80-127.0.0.4/3167: 0.034838199615478516, -1, -1, 0, 1269, 99999, 1.9311904907226562e-05, 47.0, 1.9311904907226562e-05, 1443.4468085106382, 0.0, 0.034838199615478516, 0, 0, 0.0012257099151611328, 0.0012257099151611328, 1018, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 67842, 0, 47.0, 0.0, 0, 0, 0, 47, 1514, 47, 169.97, 0, -1, 7, -1, -1: 19: 1674497184.0, 1674497185.0: 0: 0: 0: 0: 0: 0: 0.4753668864186717: 0.17487770452710946: 0.17487770452710946: 0.17487770452710946
127.0.0.1/9020-127.0.0.2/9784: 30.047016859054565, 0.06, 0.12469315528869629, 675, 9828, 1.7404556274414062e-05, 1.8358230590820312e-05, 364.0, 1.8358230590820312e-05, 1410.89010989011, 0.06, 33.85512351989746, 0, 0, 0.20678234100341797, 0.2070462703704834, 96, 25, 0.09, 0, 6, 0.06, 25.0, 66.0, 0.07, 513564, 0, 389.0, 0.08, 0, 1650, 0, 364, 1458, 389, 232.59, 1.7492787837982178, 66, 15, 0.0, 66: 20: 1674497184.0, 1674497185.0: 0: 0: 0: 0: 0: 0: 0.4753668843252598: 0.17487770584529622: 0.174877704860836: 0.174877704968608
127.0.0.3/80-127.0.0.4/3167: 0.033949851989746094, -1, -1, 0, 1242, 99999, 4.7206878662109375e-05, 46.0, 4.7206878662109375e-05, 1441.9130434782608, 0.0, 0.033949851989746094, 0, 0, 0.0012063980102539062, 0.0012063980102539062, 1018, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 66328, 0, 46.0, 0.0, 0, 0, 0, 46, 1514, 46, 171.48, 0, -1, 7, -1, -1: 21: 1674497184.0, 1674497185.0: 0: 0: 0: 0: 0: 0: 0.4753668864186717: 0.17487770452710946: 0.17487770452710946: 0.17487770452710946
127.0.0.1/9020-127.0.0.2/9784: 30.040352821350098, 0.06, 0.12467575073242188, 648, 9801, 1.6450881958007812e-05, 1.6689300537109375e-05, 363.0, 1.6689300537109375e-05, 1410.771349862259, 0.06, 33.765665769577026, 0, 0, 0.20676398277282715, 0.20702791213989258, 96, 24, 0.09, 0, 6, 0.06, 24.0, 66.0, 0.07, 512110, 0, 387.0, 0.08, 0, 1584, 0, 363, 1458, 387, 232.9, 1.7488610744476318, 66, 15, 0.0, 66: 22: 1674497184.0, 1674497185.0: 0: 0: 0: 0: 0: 0: 0.4753668840988523: 0.17487770598987432: 0.1748777048965356: 0.17487770501473782
127.0.0.3/80-127.0.0.4/3167: 0.03182554244995117, -1, -1, 0, 1215, 99999, 0.00024580955505371094, 45.0, 0.00024580955505371094, 1440.3111111111111, 0.0, 0.03182554244995117, 0, 0, 0.0011591911315917969, 0.0011591911315917969, 1018, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 64814, 0, 45.0, 0.0, 0, 0, 0, 45, 1514, 45, 173.03, 0, -1, 7, -1, -1: 23: 1674497184.0, 1674497185.0: 0: 0: 0: 0: 0: 0: 0.4753668864186717: 0.17487770452710946: 0.17487770452710946: 0.17487770452710946
127.0.0.1/9020-127.0.0.2/9784: 67.8981819152832, 0.18, 0.4229917526245117, 1269, 11799, 1.5735626220703125e-05, 1.7404556274414062e-05, 437.0, 1.7404556274414062e-05, 1344.4897025171624, 0.17, 83.64874815940857, 0, 0, 0.5067644119262695, 0.5067644119262695, 96, 47, 0.17, 0, 6, 0.18, 47.0, 66.0, 0.25, 587542, 0, 484.0, 0.16, 0, 3102, 0, 437, 1458, 484, 361.42, 11.880025863647461, 66, 41, 0.0, 66: 24: 1674497184.1, 1674497185.1: 0: 0: 0: 0: 0: 0: 0.4753668864186706: 0.17487770452711: 0.17487770452710966: 0.17487770452710977
127.0.0.3/80-127.0.0.4/3167: 6.552118301391602, -1, -1, 0, 1782, 99999, 1.8835067749023438e-05, 66.0, 1.8835067749023438e-05, 1385.6666666666667, 0.14, 6.552118301391602, 0, 1, 0.2973151206970215, 0.2973151206970215, 66, 0, 0.1, 0, 6, 0.14, 0.0, 0, -1, 91454, 0, 66.0, 0.1, 0, 0, 0, 66, 1514, 66, 323.98, 0, -1, 11, -1, -1: 25: 1674497184.1, 1674497185.1: 0: 0: 0: 0: 0: 0: 0.47536688488352546: 0.1748777047697088: 0.1748777047697088: 0.17487770557705687
127.0.0.8/5752-127.0.0.1/23: 0, -1, -1, 0, 24, 99999, 99999, 1.0, 99999, 54.0, 0.0, 0, 0, 0, -1, -1, 54, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 54, 0, 1.0, 0.0, 0, 0, 0, 1, 54, 1, 0.0, 0, -1, 0, -1, -1: 26: 1674497184.1, 1674497185.1: 0: 1: 0: 0: 0: 0: 0.1685463509672886: 0.21588590506893188: 0.4485354682792536: 0.1670322756845259
127.0.0.8/5753-127.0.0.1/23: 0.007045745849609375, -1, -1, 0, 216, 99999, 5.364418029785156e-05, 9.0, 5.364418029785156e-05, 57.111111111111114, 0.0, 0.007045745849609375, 0, 0, 0.0018467903137207031, 0.0018467903137207031, 54, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 514, 0, 9.0, 0.0, 0, 0, 0, 9, 61, 9, 2.85, 0, -1, 5, -1, -1: 27: 1674497184.1, 1674497185.1: 0: 1: 0: 0: 0: 0: 0.17458032680395774: 0.17682507357575303: 0.47409816499362395: 0.17449643462666536
127.0.0.5/5353-127.0.0.6/5353: 0.00011396408081054688, -1, -1, 0, 81, 99999, 1.6927719116210938e-05, 3.0, 1.6927719116210938e-05, 119.0, 0.0, 0.00011396408081054688, 0, 0, 9.703636169433594e-05, 9.703636169433594e-05, 119, 0, 0.0, 0, 17, 0.0, 0.0, 0, -1, 357, 0, 3.0, 0.0, 0, 0, 0, 3, 119, 0, 0.0, 0, -1, 0, -1, -1: 28: 1674497184.1, 1674497185.1: 0: 0: 0: 0: 0: 0: 0.1752470862351653: 0.4748271440253074: 0.17496288486886963: 0.17496288487065764
127.0.0.49/2887-127.0.0.1/554: 0, -1, -1, 0, 24, 99999, 99999, 1.0, 99999, 54.0, 0.0, 0, 0, 0, -1, -1, 54, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 54, 0, 1.0, 0.0, 0, 0, 1, 1, 54, 0, 0.0, 0, -1, 0, -1, -1: 29: 1674497184.1, 1674497185.1: 0: 0: 1: 0: 0: 0: 0.19395864359671736: 0.1788642396209627: 0.17886216716185613: 0.4483149496204639
127.0.0.49/2887-127.0.0.1/25: 0, -1, -1, 0, 25, 99999, 99999, 1.0, 99999, 58.0, 0.0, 0, 1, 0, -1, -1, 58, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 58, 0, 1.0, 0.0, 0, 0, 0, 1, 58, 0, 0.0, 0, -1, 0, -1, -1: 30: 1674497184.1, 1674497185.1: 0: 0: 1: 0: 0: 0: 0.13762833739366917: 0.14059108898200745: 0.34767869506250015: 0.37410187856182325
127.0.0.49/2887-127.0.0.1/0: 0, -1, -1, 0, 25, 99999, 99999, 1.0, 99999, 58.0, 0.0, 0, 1, 0, -1, -1, 58, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 58, 0, 1.0, 0.0, 0, 0, 0, 1, 58, 0, 0.0, 0, -1, 0, -1, -1: 31: 1674497184.1, 1674497185.1: 0: 0: 1: 0: 0: 0: 0.13762833739366917: 0.14059108898200745: 0.34767869506250015: 0.37410187856182325
127.0.0.1/9020-127.0.0.2/9784: 67.89059352874756, 0.18, 0.422976016998291, 1242, 11772, 1.4781951904296875e-05, 1.8596649169921875e-05, 436.0, 1.8596649169921875e-05, 1344.2385321100917, 0.17, 83.55800724029541, 0, 0, 0.5067470073699951, 0.5067470073699951, 96, 46, 0.17, 0, 6, 0.18, 46.0, 66.0, 0.26, 586088, 0, 482.0, 0.16, 0, 3036, 0, 436, 1458, 482, 361.8, 11.879302024841309, 66, 41, 0.0, 66: 32: 1674497184.1, 1674497185.1: 0: 0: 0: 0: 0: 0: 0.4753668864186705: 0.17487770452711004: 0.17487770452710968: 0.17487770452710982
127.0.0.3/80-127.0.0.4/3167: 6.550894021987915, -1, -1, 0, 1755, 99999, 1.8596649169921875e-05, 65.0, 1.8596649169921875e-05, 1383.6923076923076, 0.14, 6.550894021987915, 0, 1, 0.29729628562927246, 0.29729628562927246, 66, 0, 0.1, 0, 6, 0.14, 0.0, 0, -1, 89940, 0, 65.0, 0.1, 0, 0, 0, 65, 1514, 65, 326.07, 0, -1, 11, -1, -1: 33: 1674497184.1, 1674497185.1: 0: 0: 0: 0: 0: 0: 0.4753668849747903: 0.17487770475528625: 0.17487770475528625: 0.17487770551463733
127.0.0.5/5353-127.0.0.6/5353: 8.0108642578125e-05, -1, -1, 0, 54, 99999, 8.0108642578125e-05, 2.0, 8.0108642578125e-05, 119.0, 0.0, 8.0108642578125e-05, 0, 0, 8.0108642578125e-05, 8.0108642578125e-05, 119, 0, 0.0, 0, 17, 0.0, 0.0, 0, -1, 238, 0, 2.0, 0.0, 0, 0, 0, 2, 119, 0, 0.0, 0, -1, 0, -1, -1: 34: 1674497184.1, 1674497185.1: 0: 0: 0: 0: 0: 0: 0.1752577562575318: 0.47481156294012733: 0.17496534040034084: 0.17496534040199993
127.0.0.1/9020-127.0.0.2/9784: 67.88250398635864, 0.17, 0.4229612350463867, 1215, 11745, 1.4781951904296875e-05, 1.8358230590820312e-05, 435.0, 1.8358230590820312e-05, 1343.9862068965517, 0.17, 83.46673059463501, 0, 0, 0.5067284107208252, 0.5067284107208252, 96, 45, 0.17, 0, 6, 0.18, 45.0, 66.0, 0.26, 584634, 0, 480.0, 0.16, 0, 2970, 0, 435, 1458, 480, 362.17, 11.878636837005615, 66, 41, 0.0, 66: 35: 1674497184.2, 1674497185.2: 0: 0: 0: 0: 0: 0: 0.47536688641867025: 0.17487770452711016: 0.17487770452710974: 0.17487770452710988
127.0.0.3/80-127.0.0.4/3167: 6.54970383644104, -1, -1, 0, 1728, 99999, 1.6689300537109375e-05, 64.0, 1.6689300537109375e-05, 1381.65625, 0.14, 6.54970383644104, 0, 1, 0.29727768898010254, 0.29727768898010254, 66, 0, 0.1, 0, 6, 0.14, 0.0, 0, -1, 88426, 0, 64.0, 0.1, 0, 0, 0, 64, 1514, 64, 328.2, 0, -1, 11, -1, -1: 36: 1674497184.2, 1674497185.2: 0: 0: 0: 0: 0: 0: 0.47536688506110336: 0.17487770474164616: 0.17487770474164616: 0.17487770545560438
127.0.0.8/5753-127.0.0.1/23: 0.0066165924072265625, -1, -1, 0, 192, 99999, 0.0002777576446533203, 8.0, 0.0002777576446533203, 56.875, 0.0, 0.0066165924072265625, 0, 0, 0.0017931461334228516, 0.0017931461334228516, 54, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 455, 0, 8.0, 0.0, 0, 0, 0, 8, 61, 8, 2.93, 0, -1, 4, -1, -1: 37: 1674497184.2, 1674497185.2: 0: 1: 0: 0: 0: 0: 0.17464459184142708: 0.17653880571119107: 0.47425862411933123: 0.17455797832805064
127.0.0.5/5353-127.0.0.6/5353: 0, -1, -1, 0, 27, 99999, 99999, 1.0, 99999, 119.0, 0.0, 0, 0, 0, -1, -1, 119, 0, 0.0, 0, 17, 0.0, 0.0, 0, -1, 119, 0, 1.0, 0.0, 0, 0, 0, 1, 119, 0, 0.0, 0, -1, 0, -1, -1: 38: 1674497184.2, 1674497185.2: 0: 0: 0: 0: 0: 0: 0.1942539362093543: 0.4479223992370358: 0.17891183222121204: 0.17891183233239788
127.0.0.1/9020-127.0.0.2/9784: 67.87453651428223, 0.17, 0.4229464530944824, 1188, 11718, 1.4543533325195312e-05, 1.9073486328125e-05, 434.0, 1.9073486328125e-05, 1343.7327188940092, 0.17, 83.37560892105103, 0, 0, 0.5067100524902344, 0.5067100524902344, 96, 44, 0.17, 0, 6, 0.18, 44.0, 66.0, 0.27, 583180, 0, 478.0, 0.16, 0, 2904, 0, 434, 1458, 478, 362.55, 11.877986431121826, 66, 41, 0.0, 66: 39: 1674497184.3, 1674497185.3: 0: 0: 0: 0: 0: 0: 0.4753668864186701: 0.17487770452711018: 0.17487770452710974: 0.17487770452710988
127.0.0.3/80-127.0.0.4/3167: 6.548652410507202, -1, -1, 0, 1701, 99999, 1.5974044799804688e-05, 63.0, 1.5974044799804688e-05, 1379.5555555555557, 0.14, 6.548652410507202, 0, 1, 0.29726099967956543, 0.29726099967956543, 66, 0, 0.1, 0, 6, 0.14, 0.0, 0, -1, 86912, 0, 63.0, 0.1, 0, 0, 0, 63, 1514, 63, 330.36, 0, -1, 11, -1, -1: 40: 1674497184.3, 1674497185.3: 0: 0: 0: 0: 0: 0: 0.4753668851425732: 0.17487770472877143: 0.17487770472877143: 0.17487770539988381
127.0.0.8/5753-127.0.0.1/23: 0.00467228889465332, -1, -1, 0, 168, 99999, 0.0001785755157470703, 7.0, 0.0001785755157470703, 57.285714285714285, 0.0, 0.00467228889465332, 0, 0, 0.0015153884887695312, 0.0015153884887695312, 54, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 401, 0, 7.0, 0.0, 0, 0, 0, 7, 61, 7, 2.91, 0, -1, 4, -1, -1: 41: 1674497184.3, 1674497185.3: 0: 1: 0: 0: 0: 0: 0.17468661271398492: 0.17633501798871984: 0.4743775772697785: 0.1746007920275168
127.0.0.1/9020-127.0.0.2/9784: 99.83666038513184, 0.23, 0.6926064491271973, 1809, 12825, 1.52587890625e-05, 1.7404556274414062e-05, 475.0, 1.7404556274414062e-05, 1301.3894736842105, 0.24, 133.42531490325928, 0, 0, 0.774909496307373, 0.7749447822570801, 96, 67, 0.25, 0, 6, 0.25, 67.0, 66.0, 0.42, 618160, 0, 542.0, 0.21, 0, 4422, 0, 475, 1458, 542, 419.13, 28.071986198425293, 66, 60, 0.0, 66: 42: 1674497184.5, 1674497185.5: 0: 0: 0: 0: 0: 0: 0.4753668864186717: 0.17487770452710943: 0.17487770452710943: 0.17487770452710943
127.0.0.3/80-127.0.0.4/3167: 6.547662019729614, -1, -1, 0, 1674, 99999, 3.552436828613281e-05, 62.0, 3.552436828613281e-05, 1377.3870967741937, 0.14, 6.547662019729614, 0, 1, 0.2972450256347656, 0.2972450256347656, 66, 0, 0.11, 0, 6, 0.14, 0.0, 0, -1, 85398, 0, 62.0, 0.11, 0, 0, 0, 62, 1514, 62, 332.57, 0, -1, 11, -1, -1: 43: 1674497184.5, 1674497185.5: 0: 0: 0: 0: 0: 0: 0.4753668852719489: 0.1748777047083262: 0.1748777047083262: 0.1748777053113987
127.0.0.8/5753-127.0.0.1/23: 0.7276673316955566, -1, -1, 0, 216, 99999, 1.8835067749023438e-05, 9.0, 1.8835067749023438e-05, 56.44444444444444, 0.11, 0.7276673316955566, 0, 0, 0.24595856666564941, 0.24595856666564941, 54, 0, 0.08, 0, 6, 0.11, 0.0, 0, -1, 508, 0, 9.0, 0.08, 0, 0, 0, 9, 60, 9, 2.75, 0, -1, 4, -1, -1: 44: 1674497184.5, 1674497185.5: 0: 1: 0: 0: 0: 0: 0.17262605585046112: 0.18552724742094545: 0.46922416325228455: 0.17262253347630885
127.0.0.49/2887-127.0.0.1/9999: 0, -1, -1, 0, 25, 99999, 99999, 1.0, 99999, 58.0, 0.0, 0, 1, 0, -1, -1, 58, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 58, 0, 1.0, 0.0, 0, 0, 0, 1, 58, 0, 0.0, 0, -1, 0, -1, -1: 45: 1674497184.5, 1674497185.5: 0: 0: 1: 0: 0: 0: 0.13762833739366917: 0.14059108898200745: 0.34767869506250015: 0.37410187856182325
